"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","DistributionChannel","UserLanguage","Q46_First Click","Q46_Last Click","Q46_Page Submit","Q46_Click Count","interest","interfr","earnings","earnmost","earnleast","over6","earnbta","Q28","Q36","Q37","Q38","Q39","Q42","Q40","Q41","Q43","Q136","Q46","Q44","Q127","Q47_1","Q47_2","Q47_3","Q47_4","Q47_5","Q47_6","Q47_7","Q47_8","Q47_DO_1","Q47_DO_2","Q47_DO_3","Q47_DO_4","Q47_DO_5","Q47_DO_6","Q47_DO_7","Q47_DO_8","Q29","Q30","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q32","Q33","Q34","Q35","Q45_First Click","Q45_Last Click","Q45_Page Submit","Q45_Click Count","FL_17_DO_FL_21","FL_17_DO_FL_42","FL_17_DO_FL_25","FL_17_DO_FL_54","FL_17_DO_FL_22","FL_17_DO_FL_65","FL_35_DO_ExpectedValueTest","FL_35_DO_PreviousMLM","FL_35_DO_Risk","EarningsT1_DO_Q103","EarningsT1_DO_Q93","EarningsT1_DO_Q99","EarningsT1_DO_Q100","EarningsT1_DO_Q101","EarningsT1_DO_Q102","EarningsT1_DO_Q106","EarningsT1_DO_Q95","EarningsT1_DO_Q107","EarningsT1_DO_Q96","EarningsT1_DO_Q108","EarningsT1_DO_Q97","EarningsT1_DO_Q109","EarningsT1_DO_Q98","EarningsT1_DO_Q104","EarningsT1_DO_Q105","EarningsT1_DO_Q94","EarningsT2_DO_Q170","EarningsT2_DO_Q171","EarningsT2_DO_Q169","EarningsT2_DO_Q176","EarningsT2_DO_Q165","EarningsT2_DO_Q166","EarningsT2_DO_Q167","EarningsT2_DO_Q179","EarningsT2_DO_Q157","EarningsT2_DO_Q172","EarningsT2_DO_Q173","EarningsT2_DO_Q137","EarningsT2_DO_Q174","EarningsT2_DO_Q163","EarningsT2_DO_Q175","EarningsT2_DO_Q164","EarningsC_DO_Q44","EarningsC_DO_Q121","EarningsC_DO_Q122","EarningsC_DO_Q123","EarningsC_DO_Q23","EarningsC_DO_Q22","EarningsC_DO_Q21","EarningsC_DO_Q117","EarningsC_DO_Q118","EarningsC_DO_Q119","EarningsC_DO_Q120","EarningsC_DO_Q27","EarningsC_DO_Q138","ExpectedValueTest_DO_Q42","ExpectedValueTest_DO_Q41","ExpectedValueTest_DO_Q40","ExpectedValueTest_DO_Q39","ExpectedValueTest_DO_Q38","ExpectedValueTest_DO_Q37","ExpectedValueTest_DO_Q36","IndividualInformation_DO_Q35","IndividualInformation_DO_Q34","IndividualInformation_DO_Q33","IndividualInformation_DO_Q32","IndividualInformation_DO_Q31","IndividualInformation_DO_Q30","IndividualInformation_DO_Q29","T1","T2","C","treatment","tml","tlm","mtl","mlt","ltm","lmt","earnorder","interestg","interestover1","expenses","earnhigh","earnfirst","gender","woman","man","age","education","educ_hs","educ_sc","educ_cg","educ_pg","income","inc_0","inc_25","inc_50","inc_100","black","white","hispanic","other","religious","rel_nr","rel_lr","rel_sr","rel_vr","relig","knownMLM","knowMLMstill","wasMLM","nowMLM","MLMrecruited","numeracy","finance","EVtest","knowledge","earnbta4","risk","linterest","learnings","learnmost","learnleast","lover6","lexpenses","learnbta"
2020-04-01 11:08:23,2020-04-01 11:37:33,100,1750,"True",2020-04-01 11:37:34,"anonymous","EN",498.098,498.26,567.377,2,1,"The majority of people don't make a livable wage from it. In order to do so, a great amount of time and effort must be put forth. You are a salesman for the company, no different than Amway or similar companies. The products themselves are not FDA approved, something that many people take comfort and rely upon. The ""dream life"" that's touted by the company is a fantasy, and not many will achieve such a life.",800,1500,100,0.05,1,"1500","More than 10 people","Exactly $15,000","Less than $240","More than $102","Less than $50","Exactly the same as what you can buy today with the money in this account",NA,"Yes","No","No","No",NA,2,5,2,3,2,2,4,3,"6","7","8","2","4","1","5","3","Man",40,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Trade/technical/vocational training","Less than $24,999","Somewhat religious",0,0,224.263,0,"1",NA,NA,NA,NA,NA,"1","2","3","11","2","1","8","9","10","14","5","15","3","16","6","17","7","12","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6","2","7","1","5","3","4","2","3","1","7","6","5",1,0,0,"Company Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,1500,0,FALSE,"Man",FALSE,TRUE,40,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Somewhat religious",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,2,1,0,3,FALSE,23,0,6.68586094706836,7.31388683163346,4.61512051684126,0.048790164169432,7.31388683163346,0
2020-04-01 11:19:21,2020-04-01 11:45:49,100,1588,"True",2020-04-01 11:45:49,"anonymous","EN",37.402,502.662,504.88,2,1,"It reminds me of Amway.  
The company culture/ business model is more of cult.
A majority of people will make very little.
There is nothing really unique about the products.
",1000,7000,120,0.05,3,"3000","More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,1,2,3,2,2,4,6,"8","4","3","6","5","2","7","1","Man",52,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some postgraduate education","Less than $24,999","Not at all religious",204.849,204.849,216.383,1,NA,"1",NA,NA,NA,NA,"1","2","3","11","2","1","8","9","10","14","4","15","5","16","6","17","7","12","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7","3","6","2","1","5","2","4","1","5","3","6","7",1,0,0,"Company Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,3000,0,TRUE,"Man",FALSE,TRUE,52,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,3,3,1,7,FALSE,22,0,6.90875477931522,8.8538082749772,4.79579054559674,0.048790164169432,8.00670084544037,1.09861228866811
2020-04-01 11:14:43,2020-04-01 11:46:42,100,1918,"True",2020-04-01 11:46:42,"anonymous","EN",512.533,512.533,521.494,1,2,"The freedom of running my own business is enticing, but I'm not sure the effort required to earn commission at an acceptable level is worth it. I'm already pretty busy with my full time job and doing part time Mturk. I don't think I can commit to new ventures that might require some serious investment in time and effort.",2500,6000,500,0.05,3,"1500","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,3,2,5,2,4,2,7,"3","8","6","4","5","2","7","1","Man",40,NA,NA,NA,NA,"Some other race","Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",93.159,96.231,212.986,3,"1",NA,NA,NA,NA,NA,"1","3","2","11","2","1","8","9","10","14","3","15","4","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","7","2","1","3","5","4","1","2","3","7","5","4","6",1,0,0,"Company Disclosure",0,0,0,1,0,0,"mlt","2",TRUE,1500,1,FALSE,"Man",FALSE,TRUE,40,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,0,FALSE,1,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,3,3,0,6,FALSE,27,0.693147180559945,7.82444593087762,8.69968140098951,6.21660610108486,0.048790164169432,7.31388683163346,1.09861228866811
2020-04-01 11:24:45,2020-04-01 11:47:19,100,1353,"True",2020-04-01 11:47:20,"anonymous","EN",0,0,561.452,0,6,"MAJOR REASON IT IS IS SOMETHING THAT I WOULD BE INTERESTED IN TO SUPPLEMENT MY EARNINGS. I SELL REAL ESTATE AND THE INCOME IS VOLATILE. I LIKE BEING ABLE TO SET MY OWN SCHEDULE. GETTING STATRED WITH LIMITED CAPITAL IS INTERESTING.",20000,20000,10000,0.75,3,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","No",NA,2,3,2,3,2,2,5,3,"6","7","5","4","8","2","1","3","Woman",54,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not too religious",18.48,18.48,223.33,1,"1",NA,NA,NA,NA,NA,"1","3","2","11","2","1","8","9","10","14","3","15","4","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7","1","2","4","6","3","7","6","5","4","1","3","2",1,0,0,"Company Disclosure",0,0,0,1,0,0,"mlt","6",TRUE,NA,1,FALSE,"Woman",TRUE,FALSE,54,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,3,3,0,6,FALSE,22,1.79175946922805,9.90353755128617,9.90353755128617,9.21044036697652,0.559615787935423,NA,1.09861228866811
2020-04-01 11:12:51,2020-04-01 11:51:21,100,2310,"True",2020-04-01 11:51:22,"anonymous","EN",14.119,15.583,506.404,2,2,"earnings seem likely to be too low",1000,7045,119,0.05,4,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"Yes","No",NA,2,4,4,6,4,4,4,5,"4","8","3","5","1","6","2","7","Man",38,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","Less than $24,999","Not at all religious",0,0,296.819,0,NA,"1",NA,NA,NA,NA,"3","1","2","11","2","1","8","9","10","14","3","15","4","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2","7","5","1","3","4","7","3","2","4","6","1","5",1,0,0,"Company Disclosure",0,0,0,1,0,0,"mlt","2",TRUE,NA,0,TRUE,"Man",FALSE,TRUE,38,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,3,3,1,7,FALSE,33,0.693147180559945,6.90875477931522,8.86021535890118,4.78749174278205,0.048790164169432,NA,1.38629436111989
2020-04-01 11:31:40,2020-04-01 11:57:34,100,1554,"True",2020-04-01 11:57:35,"anonymous","EN",0,0,889.189,0,1,"This is obviously a multi level marketing scheme. I have no desire to be involved in peddling crap products to take advantage of people.",500,2000,0,0.05,4,"400","More than 10 people","Don't Know","Exactly $240","More than $102","Don't Know","Less than what you can buy today with the money in this account",NA,"Yes","Yes","Yes","No",NA,4,3,7,6,4,2,4,3,"4","8","2","6","5","3","1","7","Woman",31,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$25,000 to $49,999","Not at all religious",0,0,309.142,0,"1",NA,NA,NA,NA,NA,"2","1","3","11","2","1","8","9","10","14","3","15","4","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2","7","5","1","6","3","2","6","1","5","4","7","3",1,0,0,"Company Disclosure",0,0,0,1,0,0,"mlt","1- No Interest At All",FALSE,400,0,FALSE,"Woman",TRUE,FALSE,31,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,1,2,0,3,FALSE,33,0,6.21660610108486,7.60140233458373,0,0.048790164169432,5.99396142730657,1.38629436111989
2020-04-01 11:34:53,2020-04-01 12:00:21,100,1527,"True",2020-04-01 12:00:21,"anonymous","EN",179.601,443.214,502.231,2,2,"It seems like you create your own opportunity, but it comes with the caveat you have to build your own social network and sell to them. I'm not big in social media. I think the concept is good for socially active people, but I'm no that person.",1050,1300000,120,0.05,4,"2000","More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,2,1,1,5,3,1,3,6,"3","8","6","4","2","7","5","1","Man",44,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$100,000 or more","Not at all religious",0,0,484.482,0,NA,"1",NA,NA,NA,NA,"3","2","1","11","2","1","8","9","10","14","5","15","4","16","6","17","7","12","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","7","6","3","1","2","3","5","1","2","6","7","4",1,0,0,"Company Disclosure",0,1,0,0,0,0,"tlm","2",TRUE,2000,1,TRUE,"Man",FALSE,TRUE,44,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,3,3,1,7,FALSE,22,0.693147180559945,6.95749737087695,14.0778755916622,4.79579054559674,0.048790164169432,7.60140233458373,1.38629436111989
2020-04-01 11:43:21,2020-04-01 12:03:42,100,1220,"True",2020-04-01 12:03:42,"anonymous","EN",14.633,14.633,520.325,1,1,"This is a Multi Level Marketing company. An MLM is a pyramid scheme - only a select few people will ever really make money from it and they only make it by recruiting hapless victims to spend their own money on these sub par products.",50,7000,0,0.05,4,"700","More than 10 people","Exactly $15,000","More than $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","No",NA,6,1,3,4,7,3,7,7,"4","2","1","6","7","8","5","3","Woman",33,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$50,000 to 99,999","Not at all religious",0,0,237.847,0,NA,"1",NA,NA,NA,NA,"3","1","2","11","2","1","8","9","10","14","3","15","5","16","6","17","7","12","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5","3","6","7","4","2","7","3","2","5","4","6","1",1,0,0,"Company Disclosure",0,0,1,0,0,0,"mtl","1- No Interest At All",FALSE,700,0,TRUE,"Woman",TRUE,FALSE,33,"High school or less",TRUE,FALSE,FALSE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,3,3,0,6,FALSE,38,0,3.93182563272433,8.8538082749772,0,0.048790164169432,6.55250788703459,1.38629436111989
2020-04-01 11:45:12,2020-04-01 12:08:22,100,1389,"True",2020-04-01 12:08:22,"anonymous","EN",45.32,335.084,509.96,3,1,"It sounds like a HUGE scam. The whole video was so fake sounding, and it all just sounds horrible.",1000,7000,100,0.05,1,"1000","More than 10 people","Exactly $15,000","Less than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes","No","No","No",NA,5,2,2,3,2,2,2,3,"8","5","7","2","4","1","6","3","Woman",32,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",0,0,220.076,0,"1",NA,NA,NA,NA,NA,"1","2","3","11","2","1","8","9","10","14","4","15","5","16","6","17","7","12","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5","2","3","6","4","7","1","6","4","2","5","3","7",1,0,0,"Company Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,1000,0,FALSE,"Woman",TRUE,FALSE,32,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,2,3,1,6,FALSE,21,0,6.90875477931522,8.8538082749772,4.61512051684126,0.048790164169432,6.90875477931522,0
2020-04-01 11:49:51,2020-04-01 12:09:07,100,1156,"True",2020-04-01 12:09:07,"anonymous","EN",52.17,52.17,503.671,1,1,"Honestly, its a pyramid scheme - you can tell this solely by looking at the levels of income from the top to the bottom. Secondly, I am not interested in selling any products. I'd rather be a slave in an office than bugging people to buy products when the money is trickling up not down.",1000,7000,100,0.15,2,"3000","More than 10 people","Exactly $15,000","More than $240","More than $102","More than $50","Less than what you can buy today with the money in this account","False","Yes","No","No","No",NA,4,1,3,6,2,3,2,6,"6","3","4","7","5","8","1","2","Man",50,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","$100,000 or more","Not at all religious",0,0,213.158,0,"1",NA,NA,NA,NA,NA,"2","3","1","11","2","1","8","9","10","14","4","15","5","16","6","17","7","12","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","1","5","7","6","4","2","5","1","6","7","4","3",1,0,0,"Company Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,3000,0,FALSE,"Man",FALSE,TRUE,50,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,3,3,1,7,FALSE,27,0,6.90875477931522,8.8538082749772,4.61512051684126,0.139761942375159,8.00670084544037,0.693147180559945
2020-04-01 11:54:29,2020-04-01 12:14:56,100,1227,"True",2020-04-01 12:14:57,"anonymous","EN",0,0,509.853,0,1,"There are lots of schemes like this out there and they are all scams. The time/monetary investments rarely yields the profit they claim. Also the footnote on the video stated that the FDA hasn't approved these products and I would be concerned about peddling unsafe items.",1000,1e+06,100,0.05,3,NA,"More than 10 people","Exactly $15,000","More than $240","More than $102","Exactly $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","No",NA,4,5,3,1,2,2,1,1,"1","5","4","8","6","2","3","7","Woman",41,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Post graduate degree","Less than $24,999","Not at all religious",0,0,212.302,0,NA,"1",NA,NA,NA,NA,"1","2","3","11","2","1","8","9","10","14","3","15","5","16","6","17","7","12","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6","1","4","2","7","3","3","6","2","4","1","7","5",1,0,0,"Company Disclosure",0,0,1,0,0,0,"mtl","1- No Interest At All",FALSE,NA,0,TRUE,"Woman",TRUE,FALSE,41,"Post graduate degree",FALSE,FALSE,FALSE,TRUE,"Less than $24,999",TRUE,FALSE,FALSE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,3,3,0,6,FALSE,19,0,6.90875477931522,13.8155115579638,4.61512051684126,0.048790164169432,NA,1.09861228866811
2020-04-01 11:58:02,2020-04-01 12:19:58,100,1315,"True",2020-04-01 12:19:58,"anonymous","EN",0,0,502.176,0,1,"The pitch promises you can get your own business and build your own clientele however if you look through the fine print you can see results aren't guaranteed. In fact, if you look at the compensation details, it shows people in a non leadership level have earned on average $1000 a year and that doesn't include the time spent on this. There's much better ways to make $1000 than spend a year selling health products.",2000,5000,500,0.05,4,"1000","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,4,3,4,6,6,4,7,7,"7","3","1","5","8","4","6","2","Man",39,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$50,000 to 99,999","Not at all religious",0,0,255.56,0,"1",NA,NA,NA,NA,NA,"1","3","2","11","2","1","8","9","10","14","4","15","5","16","6","17","7","12","13","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","4","6","5","7","2","5","7","6","2","1","3","4",1,0,0,"Company Disclosure",1,0,0,0,0,0,"tml","1- No Interest At All",FALSE,1000,1,FALSE,"Man",FALSE,TRUE,39,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,41,0,7.60140233458373,8.5173931714189,6.21660610108486,0.048790164169432,6.90875477931522,1.38629436111989
2020-04-01 12:05:01,2020-04-01 12:25:07,100,1206,"True",2020-04-01 12:25:07,"anonymous","EN",11.749,28.89,517.035,2,2,"I wouldn't try it because it's not a guaranteed income and it seems that  more than half of its workforce make less than 10k a year ( at the maximum level). Reaching the top is very rare so I wouldn't try it. I'd rather stick to mturk or uber.",5000,15000,1000,0.55,2,"400","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","No",NA,"No","No",NA,7,4,2,3,2,2,4,3,"5","3","8","7","4","1","2","6","Woman",33,NA,NA,"Hawaiian or Other Pacific Islander",NA,"Some other race","Not Hispanic or Latino","Some college","$25,000 to $49,999","Not too religious",214.637,214.637,215.232,1,NA,"1",NA,NA,NA,NA,"2","1","3","11","2","1","8","9","10","14","3","15","5","16","6","17","7","12","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1","3","6","5","7","2","4","7","1","2","3","6","5",1,0,0,"Company Disclosure",0,0,1,0,0,0,"mtl","2",TRUE,400,1,TRUE,"Woman",TRUE,FALSE,33,"Some college",FALSE,TRUE,FALSE,FALSE,"$25,000 to $49,999",FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,"Not too religious",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,3,3,0,6,FALSE,27,0.693147180559945,8.5173931714189,9.61587214452889,6.90875477931522,0.438254930931155,5.99396142730657,0.693147180559945
2020-04-01 12:06:14,2020-04-01 12:27:40,100,1285,"True",2020-04-01 12:27:40,"anonymous","EN",0,0,511.152,0,5,"I like the idea of being your own boss and having the chance to make more as I work harder.  I know many of these type businesses rely on recruiting salespeople and that the company only does well as long as new people are coming on board - so I would need information on those topics to rate the opportunity higher.",8000,10000,1000,0.75,4,"2000","More than 10 people","Exactly $15,000","More than $240","More than $102","Less than $50","Less than what you can buy today with the money in this account","False","Yes","No","Yes","No",NA,2,7,2,7,2,2,6,3,"3","1","8","5","6","7","4","2","Man",54,NA,NA,NA,"White",NA,"Not Hispanic or Latino","College graduate","$100,000 or more","Very religious",0,0,226.373,0,"1",NA,NA,NA,NA,NA,"1","3","2","11","2","1","8","9","10","14","3","15","4","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","7","6","2","1","5","6","3","4","1","5","7","2",1,0,0,"Company Disclosure",0,0,0,1,0,0,"mlt","5",TRUE,2000,1,FALSE,"Man",FALSE,TRUE,54,"College Graduate/Vocational Training",FALSE,FALSE,TRUE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Very religious",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,3,3,0,6,FALSE,31,1.6094379124341,8.98732181285012,9.21044036697652,6.90875477931522,0.559615787935423,7.60140233458373,1.38629436111989
2020-04-01 12:03:54,2020-04-01 12:34:27,100,1833,"True",2020-04-01 12:34:28,"anonymous","EN",0,0,651.023,0,1,"I have tried things like this before and they just never panned out.  I just don't have a business mind for this sort of thing.",1500,5000,100,0.15,2,"500","More than 10 people","Exactly $15,000","More than $240","More than $102","Don't Know","Less than what you can buy today with the money in this account","False","Yes","No","Yes","Yes","No",4,4,4,1,2,4,4,6,"6","4","2","3","8","5","7","1","Woman",43,NA,NA,NA,"White",NA,"Not Hispanic or Latino","High school graduate","$50,000 to 99,999","Not at all religious",0,0,216.282,0,NA,"1",NA,NA,NA,NA,"1","2","3","11","2","1","8","9","10","14","5","15","3","16","6","17","7","12","13","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","2","6","5","4","7","5","6","1","7","2","4","3",1,0,0,"Company Disclosure",0,0,0,0,1,0,"ltm","1- No Interest At All",FALSE,500,1,TRUE,"Woman",TRUE,FALSE,43,"High school or less",TRUE,FALSE,FALSE,FALSE,"$50,000 to 99,999",FALSE,FALSE,TRUE,FALSE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,3,0,6,FALSE,29,0,7.31388683163346,8.5173931714189,4.61512051684126,0.139761942375159,6.21660610108486,0.693147180559945
2020-04-01 12:14:21,2020-04-01 12:34:59,100,1237,"True",2020-04-01 12:34:59,"anonymous","EN",0,0,505.415,0,1,"The main reason I lack interest in this is because it seems like a pyramid scheme. It is one of those things targeted to people who don't know any better. My father always told me that if you have to buy anything in order to make money than you aren't making money, someone is making money off of you. It is clear by the information presented that very few people get to a level where they are able to make a living through this program.",1053,7045.5,119.08,0.25,4,"2500","More than 10 people","Exactly $15,000","More than $240","More than $102","Don't Know","Less than what you can buy today with the money in this account",NA,"Yes",NA,"Yes","No",NA,2,3,7,3,4,2,6,6,"5","1","7","6","2","8","4","3","Woman",37,NA,NA,NA,"White",NA,"Not Hispanic or Latino","Some college","$100,000 or more","Not at all religious",0,0,214.427,0,"1",NA,NA,NA,NA,NA,"3","1","2","11","2","1","8","9","10","14","4","15","3","16","6","17","7","12","13","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1","5","3","2","6","4","5","1","3","7","2","4","6",1,0,0,"Company Disclosure",0,0,0,0,0,1,"lmt","1- No Interest At All",FALSE,2500,1,FALSE,"Woman",TRUE,FALSE,37,"Some college",FALSE,TRUE,FALSE,FALSE,"$100,000 or more",FALSE,FALSE,FALSE,TRUE,0,1,FALSE,0,"Not at all religious",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,3,2,0,5,FALSE,33,0,6.96034772910131,8.86028631863157,4.78815818732521,0.22314355131421,7.82444593087762,1.38629436111989
